SchemaName	TableName	ColumnID	ColumnName	DataType	MaxLength	IsNullable	IsIdentity	IsPrimaryKey	DefaultValue
dbo	SchedulerConfiguration_bk	4	ScheduleType	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	5	MonthDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	6	WeekDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	7	DayHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	8	ExcludedHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	9	TOs	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	10	CC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	11	BCC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	12	Subject	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	13	Body	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	14	Command	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	15	ContextServer	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	16	ContextDB	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	17	Queue	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	18	IsActive	bit	1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	1	Id	int	4	0	1	0	NULL
dbo	SchedulerConfiguration_latest	2	Name	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	3	Description	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	4	ScheduleType	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	5	MonthDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	6	WeekDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	7	DayHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	8	ExcludedHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	9	TOs	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	10	CC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	11	BCC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	12	Subject	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	13	Body	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	14	Command	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	15	ContextServer	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	16	ContextDB	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	17	Queue	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_latest	18	IsActive	bit	1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	1	Id	int	4	0	1	0	NULL
dbo	SchedulerConfiguration_OneDrive	2	Name	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	3	Description	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	4	ScheduleType	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	5	MonthDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	6	WeekDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	7	DayHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	8	ExcludedHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	9	TOs	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	10	CC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	11	BCC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	12	Subject	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	13	Body	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	14	Command	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	15	ContextServer	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	16	ContextDB	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	17	Queue	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_OneDrive	18	IsActive	bit	1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	1	Id	int	4	0	1	1	NULL
dbo	SchedulerConfigurationCorrapted	2	Name	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	3	Description	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	4	ScheduleType	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	5	MonthDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	6	WeekDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	7	DayHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	8	ExcludedHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	9	TOs	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	10	CC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	11	BCC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	12	Subject	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	13	Body	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	14	Command	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	15	ContextServer	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	16	ContextDB	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	17	Queue	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationCorrapted	18	IsActive	bit	1	1	0	0	((1))
dbo	SchedulerConfigurationOld	1	Id	int	4	0	1	1	NULL
dbo	SchedulerConfigurationOld	2	Name	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	3	Description	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	4	ScheduleType	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	5	MonthDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	6	WeekDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	7	DayHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	8	ExcludedHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	9	TOs	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	10	CC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	11	BCC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	12	Subject	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	13	Body	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	14	Command	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	15	ContextServer	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	16	ContextDB	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	17	Queue	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfigurationOld	18	IsActive	bit	1	1	0	0	((1))
dbo	SchedulerExecutionHistory	1	Id	int	4	0	1	1	NULL
dbo	SchedulerExecutionHistory	2	SchedulerConfigurationId	int	4	1	0	0	NULL
dbo	SchedulerExecutionHistory	3	StartTime	datetime	8	1	0	0	NULL
dbo	SchedulerExecutionHistory	4	EndTime	datetime	8	1	0	0	NULL
dbo	SchedulerExecutionHistory	5	ErrorMsg	nvarchar	-1	1	0	0	NULL
dbo	Seasons	1	ID	int	4	0	1	1	NULL
dbo	Seasons	2	Season	nvarchar	200	1	0	0	NULL
dbo	Seasons	3	startseason	date	3	1	0	0	NULL
dbo	Seasons	4	Endseason	date	3	1	0	0	NULL
dbo	SelfContracts	1	Id	int	4	0	1	0	NULL
dbo	SelfContracts	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	SelfContracts	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	SelfContracts	4	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	SelfContracts	5	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	SelfContracts	6	ContractId	int	4	0	0	0	NULL
dbo	SelfContracts	7	CancelReasonId	int	4	1	0	0	NULL
dbo	SelfContracts	8	Comment	nvarchar	-1	1	0	0	NULL
dbo	SelfContracts	9	TenantId	int	4	0	0	0	NULL
dbo	SelfContracts	10	RowVersion	bigint	8	1	0	0	NULL
dbo	SelfContracts	11	StatusId	int	4	0	0	0	NULL
dbo	SelfContracts	12	AssignedUserId	bigint	8	1	0	0	NULL
dbo	ServersDatabases	1	Id	int	4	0	1	1	NULL
dbo	ServersDatabases	2	CreationTime	datetime	8	1	0	0	(getdate())
dbo	ServersDatabases	3	DatabaseRoleId	nvarchar	1000	1	0	0	NULL
dbo	ServersDatabases	4	ServerId	int	4	1	0	0	NULL
dbo	ServersDatabases	5	ServerTypeId	int	4	1	0	0	NULL
dbo	ServersList	1	Id	int	4	0	0	1	NULL
dbo	ServersList	2	CreationTime	datetime	8	1	0	0	(getdate())
dbo	ServersList	3	Name	nvarchar	1000	1	0	0	NULL
dbo	ServersTypes	1	Id	int	4	0	0	1	NULL
dbo	ServersTypes	2	CreationTime	datetime	8	1	0	0	(getdate())
dbo	ServersTypes	3	Name	nvarchar	1000	1	0	0	NULL
dbo	sysdiagrams	1	name	sysname	256	0	0	0	NULL
dbo	sysdiagrams	2	principal_id	int	4	0	0	0	NULL
dbo	sysdiagrams	3	diagram_id	int	4	0	1	1	NULL
dbo	sysdiagrams	4	version	int	4	1	0	0	NULL
dbo	sysdiagrams	5	definition	varbinary	-1	1	0	0	NULL
dbo	Table_1	1	hh	nchar	20	1	0	0	NULL
dbo	TajeerRequestLogs	1	ContractNumber	nvarchar	200	1	0	0	NULL
dbo	TajeerRequestLogs	2	ContractStart	datetime	8	1	0	0	NULL
dbo	TajeerRequestLogs	3	PickupBranchName	nvarchar	8000	1	0	0	NULL
dbo	TajeerRequestLogs	4	MethodName	nvarchar	-1	0	0	0	NULL
dbo	TajeerRequestLogs	5	TajeerError	nvarchar	8000	1	0	0	NULL
dbo	TajeerRequestLogs	6	RequestBody	nvarchar	-1	1	0	0	NULL
dbo	TajeerRequestLogs	7	ResponseBody	nvarchar	-1	1	0	0	NULL
dbo	TodayCloseContract	1	ID	int	4	0	1	1	NULL
dbo	TodayCloseContract	2	CreationTime	datetime	8	1	0	0	NULL
dbo	TodayCloseContract	3	orderID	int	4	1	0	0	NULL
dbo	TodayCloseContract	4	RegionName	nvarchar	100	1	0	0	NULL
dbo	TodayCloseContract	5	BranchName	nvarchar	100	1	0	0	NULL
dbo	TodayCloseContract	6	Status	nvarchar	100	1	0	0	NULL
dbo	TodayCloseContract	7	CountContracts	int	4	1	0	0	NULL
dbo	TodayCloseContract	8	BranchId	int	4	1	0	0	NULL
dbo	TodayOpenContract	1	ID	int	4	0	1	1	NULL
dbo	TodayOpenContract	2	CreationTime	datetime	8	1	0	0	NULL
dbo	TodayOpenContract	3	orderID	int	4	1	0	0	NULL
dbo	TodayOpenContract	4	RegionName	nvarchar	100	1	0	0	NULL
dbo	TodayOpenContract	5	BranchName	nvarchar	100	1	0	0	NULL
dbo	TodayOpenContract	6	Status	nvarchar	100	1	0	0	NULL
dbo	TodayOpenContract	7	CountContracts	int	4	1	0	0	NULL
dbo	TodayOpenContract	8	BranchId	int	4	1	0	0	NULL
dbo	UtilizationReport_old_notused	1	id	int	4	0	1	1	NULL
dbo	UtilizationReport_old_notused	2	Category	nvarchar	400	1	0	0	NULL
dbo	UtilizationReport_old_notused	3	FleetCount	int	4	1	0	0	NULL
dbo	UtilizationReport_old_notused	4	Status	nvarchar	400	1	0	0	NULL
dbo	UtilizationReport_old_notused	5	CountVehiclesPerStatus	int	4	1	0	0	NULL
dbo	UtilizationReport_old_notused	6	UtilizationPerc	decimal	5	1	0	0	NULL
dbo	UtilizationReport_old_notused	7	OrderID	int	4	1	0	0	NULL
dbo	UtilizationReport_old_notused	8	PivotMaster	nvarchar	100	1	0	0	NULL
dbo	UtilizationReport_old_notused	9	CreationTime	datetime	8	1	0	0	NULL
dbo	UtilizationReport_old_notused	10	Category_en	nvarchar	200	1	0	0	NULL
dbo	UtilizationReport_old_notused	11	Status_en	nvarchar	200	1	0	0	NULL
dbo	UtilizationReport_old_notused	12	TenantId	int	4	1	0	0	((1))
dbo	UtilizationReport2_old_notused	1	id	int	4	0	1	1	NULL
dbo	UtilizationReport2_old_notused	2	Category	nvarchar	400	1	0	0	NULL
dbo	UtilizationReport2_old_notused	3	FleetCount	int	4	1	0	0	NULL
dbo	UtilizationReport2_old_notused	4	Status	nvarchar	100	1	0	0	NULL
dbo	UtilizationReport2_old_notused	5	CountVehiclesPerStatus	int	4	1	0	0	NULL
dbo	UtilizationReport2_old_notused	6	UtilizationPerc	decimal	5	1	0	0	NULL
dbo	UtilizationReport2_old_notused	7	OrderID	int	4	1	0	0	NULL
dbo	UtilizationReport2_old_notused	8	PivotMaster	nvarchar	100	1	0	0	NULL
dbo	UtilizationReport2_old_notused	9	CreationTime	datetime	8	1	0	0	NULL
dbo	UtilizationReport2_old_notused	10	VehicleBranchId	int	4	1	0	0	NULL
dbo	UtilizationReport2_old_notused	11	BranchName	nvarchar	-1	1	0	0	NULL
dbo	Vehicles	1	id	int	4	0	0	0	NULL
dbo	Vehicles	2	PlateNo	nvarchar	-1	0	0	0	NULL
dbo	Vehicles	3	ChassisNo	nvarchar	-1	0	0	0	NULL
dbo	Vehicles	4	BranchId	int	4	1	0	0	NULL
dbo	Vehicles	4	BranchId	int	4	1	0	0	NULL
dbo	Vehicles	5	CountryId	int	4	0	0	0	NULL
dbo	Vehicles	6	CountryName	nvarchar	-1	0	0	0	NULL
dbo	Vehicles	7	ColorId	bigint	8	0	0	0	NULL
dbo	Vehicles	8	StatusId	bigint	8	0	0	0	NULL
dbo	Vehicles	8	StatusId	bigint	8	0	0	0	NULL
dbo	Vehicles	9	VehicleStatus	nvarchar	-1	0	0	0	NULL
dbo	Vehicles	10	AdditionalStatuses	nvarchar	-1	1	0	0	NULL
dbo	Vehicles	11	Year	int	4	0	0	0	NULL
dbo	Vehicles	12	ModelId	int	4	0	0	0	NULL
dbo	Vehicles	13	ModelName	nvarchar	-1	0	0	0	NULL
dbo	Vehicles	14	CategoryId	int	4	0	0	0	NULL
dbo	Vehicles	15	CategoryName	nvarchar	-1	0	0	0	NULL
dbo	Vehicles	16	ExternalCompanyId	uniqueidentifier	16	1	0	0	NULL
dbo	Vehicles	16	ExternalCompanyId	uniqueidentifier	16	1	0	0	NULL
dbo	Vehicles	17	UsageTypeId	bigint	8	0	0	0	NULL
dbo	Vehicles	17	UsageTypeId	bigint	8	0	0	0	NULL
dbo	Vehicles	18	TenantId	int	4	0	0	0	NULL
dbo	Vehicles	19	CurrentLocationId	int	4	1	0	0	NULL
dbo	Vehicles	20	RowVersion	bigint	8	1	0	0	NULL
dbo	Vehicles	21	FranchiseId	uniqueidentifier	16	1	0	0	NULL
dbo	Vehicles	22	PurchaseDate	datetime2	8	1	0	0	NULL
dbo	Vehicles	23	ManufactureId	bigint	8	1	0	0	NULL
dbo	Vehicles	24	ManufactureName	nvarchar	-1	1	0	0	NULL
dbo	Vehicles	25	CreatorUserId	bigint	8	1	0	0	NULL
dbo	Vehicles	26	CreationTime	datetime2	8	1	0	0	NULL
dbo	VehiclesUtilization	1	ID	bigint	8	0	1	1	NULL
dbo	VehiclesUtilization	1	ID	bigint	8	0	1	0	NULL
dbo	VehiclesUtilization	1	ID	bigint	8	0	1	0	NULL
dbo	VehiclesUtilization	1	ID	bigint	8	0	1	0	NULL
dbo	VehiclesUtilization	1	ID	bigint	8	0	1	0	NULL
dbo	VehiclesUtilization	2	ReportDatetime	datetime	8	0	0	0	NULL
dbo	VehiclesUtilization	2	ReportDatetime	datetime	8	0	0	0	NULL
dbo	VehiclesUtilization	3	CategoryId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	4	ModelId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	5	Year	int	4	1	0	0	NULL
dbo	VehiclesUtilization	6	CountryId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	6	CountryId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	7	BranchId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	7	BranchId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	7	BranchId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	8	StatusId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	8	StatusId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	9	UsageType	int	4	1	0	0	NULL
dbo	VehiclesUtilization	9	UsageType	int	4	1	0	0	NULL
dbo	VehiclesUtilization	10	CountVehicles	int	4	1	0	0	NULL
dbo	VehiclesUtilization	10	CountVehicles	int	4	1	0	0	NULL
dbo	VehiclesUtilization	11	OrderId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	11	OrderId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	11	OrderId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	12	TenantId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	12	TenantId	int	4	1	0	0	NULL
dbo	VehiclesUtilization	13	FranchiseId	uniqueidentifier	16	1	0	0	NULL
dbo	VehiclesUtilization_Archive	1	ID	bigint	8	0	1	1	NULL
dbo	VehiclesUtilization_Archive	2	ReportDatetime	datetime	8	0	0	0	NULL
dbo	VehiclesUtilization_Archive	3	CategoryId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	4	ModelId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	5	Year	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	6	CountryId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	7	BranchId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	8	StatusId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	9	UsageType	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	10	CountVehicles	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	11	OrderId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	12	TenantId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive	13	FranchiseId	varbinary	-1	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	1	ID	bigint	8	0	1	0	NULL
dbo	VehiclesUtilization_Archive_BKP	2	ReportDatetime	datetime	8	0	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	3	CategoryId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	4	ModelId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	5	Year	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	6	CountryId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	7	BranchId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	8	StatusId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	9	UsageType	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	10	CountVehicles	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	11	OrderId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	12	TenantId	int	4	1	0	0	NULL
dbo	VehiclesUtilization_Archive_BKP	13	FranchiseId	varbinary	-1	1	0	0	NULL
dbo	VoucherCode	1	voucher_code	nvarchar	-1	1	0	0	NULL
dbo	Vouchers	1	Id	int	4	0	0	0	NULL
dbo	Vouchers	1	Id	int	4	0	0	0	NULL
dbo	Vouchers	2	BranchId	int	4	1	0	0	NULL
dbo	Vouchers	3	VoucherDateTime	datetimeoffset	10	0	0	0	NULL
dbo	Vouchers	4	IsActive	bit	1	0	0	0	NULL
dbo	Vouchers	5	ReferenceId	nvarchar	100	1	0	0	NULL
dbo	Vouchers	6	ReferenceTypeId	int	4	1	0	0	NULL
dbo	Vouchers	7	OperationTypeId	int	4	1	0	0	NULL
dbo	Vouchers	8	SourceId	bigint	8	0	0	0	NULL
dbo	Vouchers	9	TypeId	int	4	1	0	0	NULL
dbo	Vouchers	10	TenantId	int	4	0	0	0	NULL
dbo	Vouchers	11	RowVersion	bigint	8	1	0	0	NULL
dbo	WebUsers	1	CustomerId	int	4	0	0	0	NULL
dbo	WebUsers	2	Email	nvarchar	300	1	0	0	NULL
dbo	WebUsers	3	UserName	nvarchar	300	1	0	0	NULL
dbo	WebUsers	4	DateJoined	datetime	8	1	0	0	NULL
dbo	WebUsers	5	DATA_SOURCE	nvarchar	100	1	0	0	NULL
dbo	WEEMCONTRACTS	1	Id	int	4	0	0	0	NULL
dbo	WEEMCONTRACTS	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	WEEMCONTRACTS	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	WEEMCONTRACTS	4	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	WEEMCONTRACTS	5	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	WEEMCONTRACTS	6	IsDeleted	bit	1	0	0	0	NULL
dbo	WEEMCONTRACTS	7	DeleterUserId	bigint	8	1	0	0	NULL
dbo	WEEMCONTRACTS	8	DeletionTime	datetime2	8	1	0	0	NULL
dbo	WEEMCONTRACTS	9	ContractNumber	nvarchar	200	1	0	0	NULL
dbo	WEEMCONTRACTS	10	PickupBranchId	int	4	0	0	0	NULL
dbo	WEEMCONTRACTS	11	DropoffBranchId	int	4	0	0	0	NULL
dbo	WEEMCONTRACTS	12	Start	datetimeoffset	10	1	0	0	NULL
dbo	WEEMCONTRACTS	13	End	datetimeoffset	10	1	0	0	NULL
dbo	WEEMCONTRACTS	14	StatusId	bigint	8	0	0	0	NULL
dbo	WEEMCONTRACTS	15	VehicleId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	16	PickupOdometer	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	17	FuelInId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	18	RentalRateId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	19	DailyRateAmount	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	20	CurrencyId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	21	CustomerId	int	4	0	0	0	NULL
dbo	WEEMCONTRACTS	22	TenantId	int	4	0	0	0	NULL
dbo	WEEMCONTRACTS	23	FinancialStatusId	bigint	8	1	0	0	NULL
dbo	WEEMCONTRACTS	24	IdentityId	int	4	0	0	0	NULL
dbo	WEEMCONTRACTS	25	DropoffOdometer	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	26	FuelOutId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	27	FuelCostEnabled	bit	1	0	0	0	NULL
dbo	WEEMCONTRACTS	28	TransferCostId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	29	BookingId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	30	RowVersion	timestamp	8	1	0	0	NULL
dbo	WEEMCONTRACTS	31	IsParkingFeesEnabled	bit	1	0	0	0	NULL
dbo	WEEMCONTRACTS	32	ParkingFees	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	33	ExternalLoyaltyId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	34	Tolls	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	35	ActualDropOffDate	datetimeoffset	10	1	0	0	NULL
dbo	WEEMCONTRACTS	36	GraceHoursDenominator	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	37	IsGraceHoursUponOpenContractEnabled	bit	1	1	0	0	NULL
dbo	WEEMCONTRACTS	38	Discriminator	nvarchar	-1	0	0	0	NULL
dbo	WEEMCONTRACTS	39	CorporateId	uniqueidentifier	16	1	0	0	NULL
dbo	WEEMCONTRACTS	40	QuotationId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	41	AccidentPolicyId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	42	ReasonId	bigint	8	1	0	0	NULL
dbo	WEEMCONTRACTS	43	WaitingCompletion	bit	1	0	0	0	NULL
dbo	WEEMCONTRACTS	44	BranchId	int	4	0	0	0	NULL
dbo	WEEMCONTRACTS	45	Guid	uniqueidentifier	16	0	0	0	NULL
dbo	WEEMCONTRACTS	46	FreeHours	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	47	LeasingQuotationId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	48	MonthlyRateAmount	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	49	EnableClose	bit	1	1	0	0	NULL
dbo	WEEMCONTRACTS	50	DiscountPercentage	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	51	UtilizationRateId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	52	AllLineItemsGenerated	bit	1	0	0	0	NULL
dbo	WEEMCONTRACTS	53	FillingFuelFees	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	54	LeasingRequestId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	55	FillingFuelFeesValuePerOneEighth	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	56	TotalPaidAmount	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	57	TotalDueAmount	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	58	LastLineItemsGeneratedOn	datetime2	8	1	0	0	NULL
dbo	WEEMCONTRACTS	59	OutCityEstimationAmount	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	60	OutCityEstimationCityId	int	4	1	0	0	NULL
dbo	WEEMCONTRACTS	61	OutCityEstimationStatusId	bigint	8	1	0	0	NULL
dbo	WEEMCONTRACTS	62	VehicleLatitudeAtClose	decimal	5	1	0	0	NULL
dbo	WEEMCONTRACTS	63	VehicleLongitudeAtClose	decimal	5	1	0	0	NULL
dbo	WEEMCONTRACTS	64	OutBranchBorderPenalty	decimal	9	1	0	0	NULL
dbo	WEEMCONTRACTS	65	EstimatedByUserId	bigint	8	1	0	0	NULL
dbo	WEEMCONTRACTS	66	OutCityEstimationDateTime	datetime2	8	1	0	0	NULL
dbo	WEEMCONTRACTS	67	IsApproachToEndNotified	bit	1	1	0	0	NULL
dbo	WEEMCONTRACTS	68	SkipEngineAndDoorsStatusCheck	bit	1	1	0	0	NULL
dbo	WEEMCONTRACTS	69	AllowContractExtension	bit	1	1	0	0	NULL
dbo	WeYeild_ACTIVITY	1	export_date	nvarchar	100	1	0	0	NULL
dbo	WeYeild_ACTIVITY	2	rental_id	nvarchar	100	1	0	0	NULL
dbo	WeYeild_ACTIVITY	3	reservation_id	nvarchar	100	1	0	0	NULL
dbo	WeYeild_ACTIVITY	4	cancel_date	nvarchar	100	1	0	0	NULL
dbo	WeYeild_ACTIVITY	5	is_rental_closed	nvarchar	100	1	0	0	NULL
dbo	WeYeild_ACTIVITY	6	version	int	4	1	0	0	NULL
dbo	WeYeild_ACTIVITY	7	reservation_date	nvarchar	100	1	0	0	NULL
